Name,Cuisine / Type,Google Rating,ImageURL,Hours,FormattedHours,Phone,Address
Theo's Steaks,Sides & Spirits,3.9,https://s3-media0.fl.yelpcdn.com/bphoto/S4EN-ygiT8GO3xkOCoTAMA/o.jpg,"[{""is_overnight"":false,""start"":""1600"",""end"":""2130"",""day"":0},{""is_overnight"":false,""start"":""1600"",""end"":""2130"",""day"":1},{""is_overnight"":false,""start"":""1600"",""end"":""2130"",""day"":2},{""is_overnight"":false,""start"":""1600"",""end"":""2130"",""day"":3},{""is_overnight"":false,""start"":""1600"",""end"":""2200"",""day"":4},{""is_overnight"":false,""start"":""1600"",""end"":""2200"",""day"":5},{""is_overnight"":false,""start"":""1600"",""end"":""2130"",""day"":6}]",Monday: 4:00 PM - 9:30 PM | Tuesday: 4:00 PM - 9:30 PM | Wednesday: 4:00 PM - 9:30 PM | Thursday: 4:00 PM - 9:30 PM | Friday: 4:00 PM - 10:00 PM | Saturday: 4:00 PM - 10:00 PM | Sunday: 4:00 PM - 9:30 PM,+13022277107,"44 Baltimore Ave, Rehoboth Beach, DE, 19971"
Twist Kitchen & Juice Bar,Juice Bar,4.1,https://s3-media0.fl.yelpcdn.com/bphoto/-6FReMmWpr2rnJEe4E574Q/o.jpg,"[{""is_overnight"":false,""start"":""0800"",""end"":""1700"",""day"":0},{""is_overnight"":false,""start"":""0800"",""end"":""1700"",""day"":1},{""is_overnight"":false,""start"":""0800"",""end"":""1700"",""day"":2},{""is_overnight"":false,""start"":""0800"",""end"":""1700"",""day"":3},{""is_overnight"":false,""start"":""0800"",""end"":""1700"",""day"":4},{""is_overnight"":false,""start"":""0800"",""end"":""1700"",""day"":5},{""is_overnight"":false,""start"":""0800"",""end"":""1700"",""day"":6}]",Monday: 8:00 AM - 5:00 PM | Tuesday: 8:00 AM - 5:00 PM | Wednesday: 8:00 AM - 5:00 PM | Thursday: 8:00 AM - 5:00 PM | Friday: 8:00 AM - 5:00 PM | Saturday: 8:00 AM - 5:00 PM | Sunday: 8:00 AM - 5:00 PM,+13022122605,"26 Wilmington Ave, Rehoboth Beach, DE, 19971"
Zogg's Raw Bar & Grill,Seafood,3.9,https://s3-media0.fl.yelpcdn.com/bphoto/vWhu5bdxoc3mgAa2xiJJpg/o.jpg,"[{""is_overnight"":false,""start"":""1130"",""end"":""2200"",""day"":0},{""is_overnight"":false,""start"":""1130"",""end"":""2200"",""day"":1},{""is_overnight"":false,""start"":""1130"",""end"":""2200"",""day"":2},{""is_overnight"":false,""start"":""1130"",""end"":""2300"",""day"":3},{""is_overnight"":false,""start"":""1130"",""end"":""0000"",""day"":4},{""is_overnight"":false,""start"":""1130"",""end"":""0000"",""day"":5},{""is_overnight"":false,""start"":""1130"",""end"":""2300"",""day"":6}]",Monday: 11:30 AM - 10:00 PM | Tuesday: 11:30 AM - 10:00 PM | Wednesday: 11:30 AM - 10:00 PM | Thursday: 11:30 AM - 11:00 PM | Friday: 11:30 AM - 12:00 AM | Saturday: 11:30 AM - 12:00 AM | Sunday: 11:30 AM - 11:00 PM,+13022277660,"1 Wilmington Ave, Rehoboth Beach, DE, 19971"
Henlopen City Oyster House,Seafood,4.7,https://s3-media0.fl.yelpcdn.com/bphoto/AUlZlkkYC7QbKWgZnig8UA/o.jpg,"[{""is_overnight"":false,""start"":""1600"",""end"":""2100"",""day"":0},{""is_overnight"":false,""start"":""1600"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""1600"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1600"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1500"",""end"":""2130"",""day"":4},{""is_overnight"":false,""start"":""1500"",""end"":""2130"",""day"":5},{""is_overnight"":false,""start"":""1500"",""end"":""2130"",""day"":6}]",Monday: 4:00 PM - 9:00 PM | Tuesday: 4:00 PM - 9:00 PM | Wednesday: 4:00 PM - 9:00 PM | Thursday: 4:00 PM - 9:00 PM | Friday: 3:00 PM - 9:30 PM | Saturday: 3:00 PM - 9:30 PM | Sunday: 3:00 PM - 9:30 PM,+13022609193,"50 Wilmington Ave, Rehoboth Beach, DE, 19971"
Salt Air Kitchen & Bar,American,4.1,https://s3-media0.fl.yelpcdn.com/bphoto/8O22K4l9upittD0fvm0k6A/o.jpg,"[{""is_overnight"":false,""start"":""1600"",""end"":""2200"",""day"":0},{""is_overnight"":false,""start"":""1600"",""end"":""2200"",""day"":1},{""is_overnight"":false,""start"":""1600"",""end"":""2200"",""day"":2},{""is_overnight"":false,""start"":""1600"",""end"":""2200"",""day"":3},{""is_overnight"":false,""start"":""1600"",""end"":""2200"",""day"":4},{""is_overnight"":false,""start"":""1600"",""end"":""2200"",""day"":5},{""is_overnight"":false,""start"":""1600"",""end"":""2200"",""day"":6}]",Monday: 4:00 PM - 10:00 PM | Tuesday: 4:00 PM - 10:00 PM | Wednesday: 4:00 PM - 10:00 PM | Thursday: 4:00 PM - 10:00 PM | Friday: 4:00 PM - 10:00 PM | Saturday: 4:00 PM - 10:00 PM | Sunday: 4:00 PM - 10:00 PM,+13022273744,"50 Wilmington Ave, Rehoboth Beach, DE, 19971"
Confucius Chinese Cuisine,Chinese,3.8,https://s3-media0.fl.yelpcdn.com/bphoto/moQiFKxwsk11N86r3ayJtw/o.jpg,"[{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":0},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":4},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":5},{""is_overnight"":false,""start"":""1700"",""end"":""2100"",""day"":6}]",Monday: 5:00 PM - 9:00 PM | Thursday: 5:00 PM - 9:00 PM | Friday: 5:00 PM - 9:00 PM | Saturday: 5:00 PM - 9:00 PM | Sunday: 5:00 PM - 9:00 PM,+13022273848,"57 Wilmington Ave, Rehoboth Beach, DE, 19971"
Gus & Gus Place,Burgers,4,https://s3-media0.fl.yelpcdn.com/bphoto/z4RbigLzveMJtLhs15A7GQ/o.jpg,"[{""is_overnight"":false,""start"":""0900"",""end"":""2100"",""day"":0},{""is_overnight"":false,""start"":""0900"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""0900"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""0900"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1000"",""end"":""2100"",""day"":4},{""is_overnight"":false,""start"":""0800"",""end"":""2100"",""day"":5},{""is_overnight"":false,""start"":""0800"",""end"":""2100"",""day"":6}]",Monday: 9:00 AM - 9:00 PM | Tuesday: 9:00 AM - 9:00 PM | Wednesday: 9:00 AM - 9:00 PM | Thursday: 9:00 AM - 9:00 PM | Friday: 10:00 AM - 9:00 PM | Saturday: 8:00 AM - 9:00 PM | Sunday: 8:00 AM - 9:00 PM,+13022273329,"15 S Boardwalk, Rehoboth Beach, DE, 19971"
Semra's Mediterranean Grill,Mediterranean,4,https://s3-media0.fl.yelpcdn.com/bphoto/eBeYTiqcgywtFglb5nlQwA/o.jpg,"[{""is_overnight"":false,""start"":""1100"",""end"":""2130"",""day"":0},{""is_overnight"":false,""start"":""1100"",""end"":""2130"",""day"":1},{""is_overnight"":false,""start"":""1100"",""end"":""2130"",""day"":2},{""is_overnight"":false,""start"":""1100"",""end"":""2130"",""day"":3},{""is_overnight"":false,""start"":""1100"",""end"":""2130"",""day"":4},{""is_overnight"":false,""start"":""1100"",""end"":""2130"",""day"":5},{""is_overnight"":false,""start"":""1100"",""end"":""2130"",""day"":6}]",Monday: 11:00 AM - 9:30 PM | Tuesday: 11:00 AM - 9:30 PM | Wednesday: 11:00 AM - 9:30 PM | Thursday: 11:00 AM - 9:30 PM | Friday: 11:00 AM - 9:30 PM | Saturday: 11:00 AM - 9:30 PM | Sunday: 11:00 AM - 9:30 PM,+13022264976,"19 Rehoboth Ave, Rehoboth Beach, DE, 19971"
La Fable,French,4.8,https://s3-media0.fl.yelpcdn.com/bphoto/oa_bZDx2pGWded-FuWFaZQ/o.jpg,"[{""is_overnight"":false,""start"":""1630"",""end"":""2200"",""day"":0},{""is_overnight"":false,""start"":""1630"",""end"":""2200"",""day"":1},{""is_overnight"":false,""start"":""1630"",""end"":""2200"",""day"":2},{""is_overnight"":false,""start"":""1630"",""end"":""2200"",""day"":3},{""is_overnight"":false,""start"":""1630"",""end"":""2200"",""day"":4},{""is_overnight"":false,""start"":""1630"",""end"":""2200"",""day"":5},{""is_overnight"":false,""start"":""1630"",""end"":""2200"",""day"":6}]",Monday: 4:30 PM - 10:00 PM | Tuesday: 4:30 PM - 10:00 PM | Wednesday: 4:30 PM - 10:00 PM | Thursday: 4:30 PM - 10:00 PM | Friday: 4:30 PM - 10:00 PM | Saturday: 4:30 PM - 10:00 PM | Sunday: 4:30 PM - 10:00 PM,+13022278510,"26 Baltimore Ave, Rehoboth Beach, DE, 19971"
Grotto Pizza,Pizza,4.1,https://s3-media0.fl.yelpcdn.com/bphoto/lIwQ4O1k4vmRhWnxgP_i2w/o.jpg,"[{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":0},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":1},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":2},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":3},{""is_overnight"":false,""start"":""1100"",""end"":""0000"",""day"":4},{""is_overnight"":false,""start"":""1100"",""end"":""0000"",""day"":5},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":6}]",Monday: 11:00 AM - 10:00 PM | Tuesday: 11:00 AM - 10:00 PM | Wednesday: 11:00 AM - 10:00 PM | Thursday: 11:00 AM - 10:00 PM | Friday: 11:00 AM - 12:00 AM | Saturday: 11:00 AM - 12:00 AM | Sunday: 11:00 AM - 10:00 PM,+13022273278,"36 Rehoboth Ave, Rehoboth Beach, DE, 19971"
Obie's By The Sea,American,3,https://s3-media0.fl.yelpcdn.com/bphoto/ayZLuo-AYE81fPYMHt6Frw/o.jpg,"[{""is_overnight"":false,""start"":""1100"",""end"":""2300"",""day"":0},{""is_overnight"":false,""start"":""1100"",""end"":""2300"",""day"":1},{""is_overnight"":false,""start"":""1100"",""end"":""2300"",""day"":2},{""is_overnight"":false,""start"":""1100"",""end"":""2300"",""day"":3},{""is_overnight"":true,""start"":""1100"",""end"":""0100"",""day"":4},{""is_overnight"":true,""start"":""1100"",""end"":""0100"",""day"":5},{""is_overnight"":false,""start"":""1100"",""end"":""2300"",""day"":6}]",Monday: 11:00 AM - 11:00 PM | Tuesday: 11:00 AM - 11:00 PM | Wednesday: 11:00 AM - 11:00 PM | Thursday: 11:00 AM - 11:00 PM | Friday: 11:00 AM - 1:00 AM | Saturday: 11:00 AM - 1:00 AM | Sunday: 11:00 AM - 11:00 PM,+13022276261,"1 Olive Ave, Rehoboth Beach, DE, 19971"
Eden,American,3.8,https://s3-media0.fl.yelpcdn.com/bphoto/K4nZV707gAwKSeqtQ6i3UA/o.jpg,"[{""is_overnight"":false,""start"":""1730"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""1730"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1730"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1730"",""end"":""2130"",""day"":4},{""is_overnight"":false,""start"":""1730"",""end"":""2130"",""day"":5}]",Tuesday: 5:30 PM - 9:00 PM | Wednesday: 5:30 PM - 9:00 PM | Thursday: 5:30 PM - 9:00 PM | Friday: 5:30 PM - 9:30 PM | Saturday: 5:30 PM - 9:30 PM,+13022273330,"23 Baltimore Ave, Rehoboth Beach, DE, 19971"
The Blue Hen,American,4.5,https://s3-media0.fl.yelpcdn.com/bphoto/YhixnqG7-KxfkoSvoltE8A/o.jpg,"[{""is_overnight"":false,""start"":""1600"",""end"":""2030"",""day"":0},{""is_overnight"":false,""start"":""1600"",""end"":""2030"",""day"":1},{""is_overnight"":false,""start"":""1600"",""end"":""2030"",""day"":2},{""is_overnight"":false,""start"":""1600"",""end"":""2030"",""day"":3},{""is_overnight"":false,""start"":""1600"",""end"":""2100"",""day"":4},{""is_overnight"":false,""start"":""1600"",""end"":""2100"",""day"":5},{""is_overnight"":false,""start"":""1600"",""end"":""2100"",""day"":6}]",Monday: 4:00 PM - 8:30 PM | Tuesday: 4:00 PM - 8:30 PM | Wednesday: 4:00 PM - 8:30 PM | Thursday: 4:00 PM - 8:30 PM | Friday: 4:00 PM - 9:00 PM | Saturday: 4:00 PM - 9:00 PM | Sunday: 4:00 PM - 9:00 PM,+13022787842,"33 Wilmington Ave, Rehoboth Beach, DE, 19971"
